id|name|district_id|population|voting_population|total_votes|average_democrat_votes|geometry|state_id|neighbors
3110984P|9F-8 Precinct|NE01|918|742|454.0|0.418717|"{""type"": ""Polygon"", ""coordinates"": [[[-96.663359, 40.769707], [-96.663353, 40.766186999999995], [-96.657957, 40.766189], [-96.657945, 40.763087], [-96.65539299999999, 40.763087], [-96.65538099999999, 40.762536], [-96.653812, 40.762530999999996], [-96.65372699999999, 40.75931], [-96.660513, 40.761407999999996], [-96.66229399999999, 40.762142], [-96.663648, 40.762977], [-96.667238, 40.766024], [-96.669072, 40.767297], [-96.670919, 40.768231], [-96.672873, 40.768806999999995], [-96.672871, 40.769866], [-96.66336, 40.769808999999995], [-96.663359, 40.769707]]]}"|NE|3110999P,3110982P,3110998P,3110983P,3110979P,31109100P
31109211P|Panama Precinct|NE01|717|500|346.0|0.316567|"{""type"": ""Polygon"", ""coordinates"": [[[-96.46368, 40.566507], [-96.46363199999999, 40.523013], [-96.57219599999999, 40.523827999999995], [-96.572582, 40.581996], [-96.57260199999999, 40.610987], [-96.48276299999999, 40.609964999999995], [-96.46374499999999, 40.609995999999995], [-96.46368, 40.566507]]]}"|NE|310971P,310674P,311319P,311311P,310673P,31109209P,31109208P,31109210P
31109214P|1E-1 Precinct|NE01|1856|1304|451.0|0.48078|"{""type"": ""Polygon"", ""coordinates"": [[[-96.734228, 40.844587], [-96.732248, 40.843513], [-96.73173, 40.843395], [-96.728724, 40.843348], [-96.72856, 40.844093], [-96.724604, 40.84411], [-96.72461, 40.844822], [-96.724035, 40.844825], [-96.724041, 40.84554], [-96.72267099999999, 40.845529], [-96.721696, 40.844922], [-96.72032999999999, 40.844912], [-96.720356, 40.839414], [-96.725247, 40.839369999999995], [-96.725236, 40.838685999999996], [-96.735902, 40.838598], [-96.735886, 40.837582], [-96.737686, 40.837562999999996], [-96.739452, 40.839389], [-96.734228, 40.844587]]]}"|NE|31109215P,31109213P,31109166P,31109212P
31109213P|1E-7 Precinct|NE01|1487|1140|391.0|0.499323|"{""type"": ""Polygon"", ""coordinates"": [[[-96.734228, 40.844587], [-96.72508499999999, 40.853722], [-96.725098, 40.850263999999996], [-96.72030099999999, 40.850285], [-96.72032999999999, 40.844912], [-96.721696, 40.844922], [-96.72267099999999, 40.845529], [-96.724041, 40.84554], [-96.724035, 40.844825], [-96.72461, 40.844822], [-96.724604, 40.84411], [-96.72856, 40.844093], [-96.728724, 40.843348], [-96.73173, 40.843395], [-96.732248, 40.843513], [-96.734228, 40.844587]]]}"|NE|31109214P,31109166P,31109212P
31109303P|10H-2 Precinct|NE01|1713|1212|721.0|0.309406|"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-96.606112, 40.75747], [-96.60615399999999, 40.769196], [-96.605971, 40.769222], [-96.60597, 40.769738], [-96.601441, 40.769833], [-96.601385, 40.765088999999996], [-96.601241, 40.764990999999995], [-96.600528, 40.765429999999995], [-96.599988, 40.765443999999995], [-96.599353, 40.765155], [-96.599138, 40.764818], [-96.59794, 40.764778], [-96.597978, 40.764519], [-96.597712, 40.764418], [-96.597734, 40.763870999999995], [-96.598106, 40.763838], [-96.598106, 40.763324], [-96.59839099999999, 40.763324], [-96.59835, 40.762668999999995], [-96.59804199999999, 40.762124], [-96.596561, 40.761846999999996], [-96.59617399999999, 40.761503999999995], [-96.595979, 40.760553], [-96.5964, 40.759355], [-96.595638, 40.758933999999996], [-96.595299, 40.758061], [-96.595012, 40.758061], [-96.595028, 40.758933], [-96.58980000000001, 40.758824], [-96.58979699999999, 40.758092], [-96.589255, 40.757774], [-96.589181, 40.757566], [-96.58963899999999, 40.756406999999996], [-96.58886, 40.756506], [-96.588349, 40.756282], [-96.588205, 40.755009], [-96.590458, 40.75503], [-96.590465, 40.755207], [-96.606104, 40.755248], [-96.606112, 40.75747]]], [[[-96.61763499999999, 40.750175], [-96.61671299999999, 40.750644], [-96.616366, 40.751208999999996], [-96.616339, 40.755255999999996], [-96.606104, 40.755248], [-96.606087, 40.749244999999995], [-96.60586699999999, 40.749244999999995], [-96.605892, 40.748576], [-96.60754299999999, 40.748599], [-96.60759499999999, 40.748000999999995], [-96.608764, 40.748019], [-96.608789, 40.749977], [-96.614081, 40.749977], [-96.614093, 40.750136], [-96.61438899999999, 40.750265999999996], [-96.616198, 40.75035], [-96.617374, 40.749826999999996], [-96.61763499999999, 40.750175]]]]}"|NE|31109304P,31109307P,31109179P,3110972P,31109197P,31109305P,31109216P
3110978P|10E-10 Precinct|NE01|888|692|452.0|0.41796|"{""type"": ""Polygon"", ""coordinates"": [[[-96.63521899999999, 40.759358999999996], [-96.634012, 40.759324], [-96.63400299999999, 40.758917], [-96.63892399999999, 40.758891999999996], [-96.6405, 40.75942], [-96.641711, 40.759454999999996], [-96.64223899999999, 40.759777], [-96.644247, 40.759797], [-96.644267, 40.762934], [-96.64331299999999, 40.763017], [-96.64142199999999, 40.76434], [-96.64192, 40.764813], [-96.64193, 40.766127], [-96.640615, 40.766217999999995], [-96.639156, 40.767054], [-96.63879, 40.766960999999995], [-96.638376, 40.766586], [-96.637501, 40.767179999999996], [-96.635958, 40.765862], [-96.635373, 40.765661], [-96.63538199999999, 40.762935999999996], [-96.63708, 40.762935999999996], [-96.637084, 40.761144], [-96.63521899999999, 40.759358999999996]]]}"|NE|3110982P,3110975P,3110981P,3110977P,3110976P
3110975P|10E-14 Precinct|NE01|915|724|432.0|0.375012|"{""type"": ""Polygon"", ""coordinates"": [[[-96.625351, 40.765747], [-96.625237, 40.765746], [-96.625282, 40.759938], [-96.62612999999999, 40.760011999999996], [-96.627316, 40.76104], [-96.628271, 40.760368], [-96.628327, 40.75926], [-96.635121, 40.75934], [-96.63542799999999, 40.759462], [-96.63707199999999, 40.761089999999996], [-96.63708, 40.762935999999996], [-96.631885, 40.762935], [-96.63188, 40.764555], [-96.630659, 40.764553], [-96.630438, 40.765857], [-96.62978299999999, 40.765738999999996], [-96.625351, 40.765747]]]}"|NE|31109307P,3110978P,3110974P,3110977P,3110976P
3110923P|12C-7 Precinct|NE01|1408|1115|560.0|0.505438|"{""type"": ""Polygon"", ""coordinates"": [[[-96.605404, 40.846173], [-96.60553399999999, 40.846076], [-96.605576, 40.842368], [-96.611701, 40.842400000000005], [-96.611661, 40.842527], [-96.624912, 40.842452], [-96.624873, 40.851267], [-96.62010199999999, 40.851267], [-96.62010099999999, 40.851492], [-96.60546599999999, 40.851574], [-96.605453, 40.851197], [-96.60559699999999, 40.851214], [-96.60566, 40.846281999999995], [-96.60528099999999, 40.846266], [-96.605404, 40.846173]]]}"|NE|3110926P,3110921P,3110922P,31109195P,31109308P,3110925P,3110928P
3110925P|12C-5 Precinct|NE01|1607|1255|574.0|0.5317|"{""type"": ""Polygon"", ""coordinates"": [[[-96.634427, 40.850719], [-96.63442599999999, 40.851245999999996], [-96.624873, 40.851267], [-96.624912, 40.842452], [-96.634489, 40.842523], [-96.634427, 40.850719]]]}"|NE|3110926P,3110921P,3110931P,311093P,3110923P,3110929P,3110928P
31109328P|Grant 4 Precinct|NE01|0|0|0.0|0.0|"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-96.66801, 40.714608999999996], [-96.666595, 40.714191], [-96.666168, 40.713508999999995], [-96.665336, 40.713696999999996], [-96.66427999999999, 40.714411999999996], [-96.66343599999999, 40.714695999999996], [-96.66343599999999, 40.711850999999996], [-96.67777099999999, 40.711861999999996], [-96.67776099999999, 40.713032], [-96.67532899999999, 40.712961], [-96.66910299999999, 40.714588], [-96.66801, 40.714608999999996]]], [[[-96.67299799999999, 40.715484], [-96.672992, 40.719116], [-96.679037, 40.719100999999995], [-96.679041, 40.720475], [-96.676892, 40.720507999999995], [-96.676896, 40.722259], [-96.67711399999999, 40.723071999999995], [-96.674385, 40.72262], [-96.673468, 40.724745999999996], [-96.673339, 40.726552999999996], [-96.663444, 40.726317], [-96.66344199999999, 40.723444], [-96.664774, 40.723288], [-96.666214, 40.722674999999995], [-96.668776, 40.722504], [-96.668821, 40.72235], [-96.666933, 40.720682], [-96.667293, 40.720545], [-96.66718, 40.72005], [-96.666596, 40.719539], [-96.66879899999999, 40.717000999999996], [-96.669945, 40.715433], [-96.669765, 40.715196], [-96.669293, 40.715246], [-96.66864199999999, 40.715007], [-96.669198, 40.714999], [-96.675416, 40.713373], [-96.677448, 40.713398999999995], [-96.67744599999999, 40.715492], [-96.67299799999999, 40.715484]]]]}"|NE|31109200P,3110989P,3110991P,31109326P,3110990P,31109325P
311094P|11E-5 Precinct|NE01|933|723|337.0|0.476411|"{""type"": ""Polygon"", ""coordinates"": [[[-96.630432, 40.835201999999995], [-96.630448, 40.827933], [-96.639349, 40.827988999999995], [-96.63935099999999, 40.83164], [-96.636966, 40.83163], [-96.636968, 40.835242], [-96.630432, 40.835201999999995]]]}"|NE|3110932P,3110926P,3110931P,3110934P,3110933P,3110927P
3110931P|12A-4 Precinct|NE01|1571|1199|559.0|0.491273|"{""type"": ""Polygon"", ""coordinates"": [[[-96.644132, 40.839303], [-96.644131, 40.842563999999996], [-96.63039599999999, 40.842493], [-96.630432, 40.835201999999995], [-96.644134, 40.835285999999996], [-96.644132, 40.839303]]]}"|NE|3110932P,3110926P,3110939P,3110925P,311093P,3110944P,311094P
31109106P|10E-4 Precinct|NE01|839|657|350.0|0.445617|"{""type"": ""Polygon"", ""coordinates"": [[[-96.673761, 40.780453], [-96.673375, 40.784411], [-96.657963, 40.784408], [-96.657972, 40.782045], [-96.65630999999999, 40.781133], [-96.656312, 40.780721], [-96.663302, 40.780750999999995], [-96.663313, 40.778544], [-96.672412, 40.780026], [-96.673761, 40.780453]]]}"|NE|31109107P,31109103P,31109104P,31109110P,3110954P,31109108P,31109109P
3110980P|10E-6 Precinct|NE01|1149|968|320.0|0.435681|"{""type"": ""Polygon"", ""coordinates"": [[[-96.663336, 40.774024999999995], [-96.66332, 40.777099], [-96.645868, 40.776998], [-96.645893, 40.773959], [-96.663336, 40.774024999999995]]]}"|NE|3110979P,3110970P,31109107P,31109103P
3110979P|10E-3 Precinct|NE01|1469|1136|408.0|0.479914|"{""type"": ""Polygon"", ""coordinates"": [[[-96.663336, 40.774024999999995], [-96.645893, 40.773959], [-96.64590199999999, 40.772861999999996], [-96.649295, 40.772881999999996], [-96.64931999999999, 40.769746], [-96.66336, 40.769808999999995], [-96.663336, 40.774024999999995]]]}"|NE|3110984P,3110983P,31109100P,3110970P,3110980P,31109107P
31109103P|10E-5 Precinct|NE01|1088|813|400.0|0.54394|"{""type"": ""Polygon"", ""coordinates"": [[[-96.644385, 40.779852], [-96.64424199999999, 40.779458], [-96.644258, 40.776987999999996], [-96.66332, 40.777099], [-96.663302, 40.780750999999995], [-96.653802, 40.780712], [-96.653804, 40.780259], [-96.651414, 40.780257999999996], [-96.651417, 40.779849], [-96.65028699999999, 40.779847], [-96.650283, 40.780588], [-96.649076, 40.78058], [-96.646484, 40.77988], [-96.644385, 40.779852]]]}"|NE|3110970P,3110980P,31109107P,31109106P,31109104P,3110969P
31109104P|10D-8 Precinct|NE01|1134|944|523.0|0.402881|"{""type"": ""Polygon"", ""coordinates"": [[[-96.644133, 40.783423], [-96.644455, 40.781071], [-96.64429899999999, 40.779854], [-96.64632499999999, 40.779858999999995], [-96.64876, 40.780539999999995], [-96.650283, 40.780588], [-96.65028699999999, 40.779847], [-96.651417, 40.779849], [-96.651414, 40.780257999999996], [-96.653804, 40.780259], [-96.653802, 40.780712], [-96.656312, 40.780721], [-96.65630999999999, 40.781133], [-96.657972, 40.782045], [-96.657963, 40.784408], [-96.648876, 40.784389], [-96.647379, 40.78415], [-96.645429, 40.783524], [-96.644133, 40.783423]]]}"|NE|31109103P,31109106P,3110969P,31109105P,3110954P
3110970P|10E-1 Precinct|NE01|1206|1026|533.0|0.435281|"{""type"": ""Polygon"", ""coordinates"": [[[-96.625108, 40.776941], [-96.625106, 40.769691], [-96.64931999999999, 40.769746], [-96.649295, 40.772881999999996], [-96.64590199999999, 40.772861999999996], [-96.645868, 40.776998], [-96.62606, 40.776945], [-96.62572, 40.777206], [-96.625227, 40.776866999999996], [-96.625222, 40.77715], [-96.625108, 40.776941]]]}"|NE|3110974P,3110981P,3110983P,3110977P,3110979P,3110980P,3110972P,31109103P,3110969P
31109105P|10F-2 Precinct|NE01|849|660|328.0|0.446296|"{""type"": ""Polygon"", ""coordinates"": [[[-96.64410099999999, 40.78385], [-96.644133, 40.783423], [-96.64427599999999, 40.783387], [-96.645429, 40.783524], [-96.648496, 40.784355], [-96.65373, 40.784437], [-96.653728, 40.791643], [-96.644161, 40.79163], [-96.64410099999999, 40.78385]]]}"|NE|31109104P,3110969P,3110968P,3110954P,3110953P,3110957P,3110963P
3110954P|10F-1 Precinct|NE01|1254|1014|430.0|0.518204|"{""type"": ""Polygon"", ""coordinates"": [[[-96.653739, 40.790334], [-96.65373, 40.784437], [-96.66328399999999, 40.784411999999996], [-96.663282, 40.791615], [-96.653728, 40.791643], [-96.653739, 40.790334]]]}"|NE|31109106P,31109104P,31109105P,31109108P,3110953P,3110951P,3110957P
3110953P|10D-2 Precinct|NE01|1186|887|490.0|0.470627|"{""type"": ""Polygon"", ""coordinates"": [[[-96.663282, 40.798029], [-96.663282, 40.798943], [-96.653666, 40.798932], [-96.653728, 40.791643], [-96.663282, 40.791615], [-96.663282, 40.798029]]]}"|NE|31109105P,3110954P,31109108P,3110951P,3110957P,311097P,311096P,3110956P
3110957P|10D-3 Precinct|NE01|842|626|312.0|0.481608|"{""type"": ""Polygon"", ""coordinates"": [[[-96.65135699999999, 40.798929], [-96.644139, 40.798919], [-96.644161, 40.79163], [-96.653728, 40.791643], [-96.653666, 40.798932], [-96.65135699999999, 40.798929]]]}"|NE|31109105P,3110968P,3110954P,3110953P,3110963P,311096P,3110959P,3110956P
3110969P|10F-12 Precinct|NE01|1200|1067|499.0|0.449212|"{""type"": ""Polygon"", ""coordinates"": [[[-96.625063, 40.776695], [-96.625141, 40.777113], [-96.625227, 40.776866999999996], [-96.62572, 40.777206], [-96.62606, 40.776945], [-96.644258, 40.776987999999996], [-96.64424199999999, 40.779458], [-96.644455, 40.781071], [-96.64410699999999, 40.783623], [-96.644078, 40.788086], [-96.63548499999999, 40.787949], [-96.63445399999999, 40.787818], [-96.633006, 40.787327], [-96.63203899999999, 40.786713], [-96.629877, 40.784301], [-96.624995, 40.784285], [-96.625063, 40.776695]]]}"|NE|3110970P,3110972P,31109103P,3110971P,31109104P,31109105P,3110967P,3110968P
31109108P|10D-4 Precinct|NE01|1349|1047|562.0|0.501744|"{""type"": ""Polygon"", ""coordinates"": [[[-96.67044299999999, 40.791667], [-96.663282, 40.791615], [-96.66328399999999, 40.784411999999996], [-96.672815, 40.78441], [-96.672831, 40.791671], [-96.67044299999999, 40.791667]]]}"|NE|31109106P,3110954P,31109109P,3110953P,3110951P,311099P
31109109P|9E-2 Precinct|NE01|1117|819|531.0|0.560162|"{""type"": ""Polygon"", ""coordinates"": [[[-96.672815, 40.78441], [-96.677927, 40.78442], [-96.679992, 40.786117999999995], [-96.68249499999999, 40.787133999999995], [-96.682537, 40.791716], [-96.672831, 40.791671], [-96.672815, 40.78441]]]}"|NE|31109106P,31109110P,31109108P,31109125P,31109126P,3110951P,311099P
3110951P|10D-1 Precinct|NE01|992|765|412.0|0.547582|"{""type"": ""Polygon"", ""coordinates"": [[[-96.663282, 40.798943], [-96.663282, 40.791615], [-96.672831, 40.791671], [-96.67285, 40.798941], [-96.663282, 40.798943]]]}"|NE|3110954P,31109108P,31109109P,3110953P,311099P,311097P,311098P,311096P
311099P|9D-1 Precinct|NE01|1120|879|427.0|0.581043|"{""type"": ""Polygon"", ""coordinates"": [[[-96.672871, 40.797948999999996], [-96.672831, 40.791671], [-96.682537, 40.791716], [-96.682491, 40.798943], [-96.678347, 40.798942], [-96.67590899999999, 40.798704], [-96.67429, 40.798941], [-96.67285, 40.798941], [-96.672871, 40.797948999999996]]]}"|NE|31109108P,31109109P,31109125P,31109126P,3110951P,31109127P,311097P,311098P,31109128P
311091P|12B-8 Precinct|NE01|1549|1241|490.0|0.392164|"{""type"": ""Polygon"", ""coordinates"": [[[-96.602323, 40.818262999999995], [-96.601041, 40.818262], [-96.601096, 40.81422], [-96.603444, 40.814239], [-96.60345099999999, 40.813587999999996], [-96.602263, 40.813582], [-96.602265, 40.813406], [-96.61607599999999, 40.813441999999995], [-96.616042, 40.815025999999996], [-96.615633, 40.816542], [-96.614605, 40.81637], [-96.614353, 40.817003], [-96.6132, 40.818301999999996], [-96.612915, 40.818464], [-96.611556, 40.817158], [-96.61012, 40.817054999999996], [-96.610152, 40.820693999999996], [-96.606034, 40.820713], [-96.605978, 40.824359], [-96.60382299999999, 40.824343999999996], [-96.603811, 40.821571999999996], [-96.60410399999999, 40.820698], [-96.60341799999999, 40.820693], [-96.60345199999999, 40.818259999999995], [-96.602323, 40.818262999999995]]]}"|NE|31109195P,31109308P,31109197P,3110915P,3110910P,3110917P,3110916P,3110918P,31109309P
311093P|12C-2 Precinct|NE01|1476|1256|506.0|0.528412|"{""type"": ""Polygon"", ""coordinates"": [[[-96.640187, 40.851259], [-96.63442599999999, 40.851245999999996], [-96.634489, 40.842523], [-96.644131, 40.842563999999996], [-96.644122, 40.851265999999995], [-96.640187, 40.851259]]]}"|NE|3110939P,3110931P,3110925P,3110944P,3110929P,31109176P
3110932P|11E-10 Precinct|NE00|930|713|306.0|0.452813|"{""type"": ""Polygon"", ""coordinates"": [[[-96.644134, 40.834289], [-96.644134, 40.835285999999996], [-96.636968, 40.835242], [-96.636966, 40.83163], [-96.63935099999999, 40.83164], [-96.639349, 40.827988999999995], [-96.64413599999999, 40.828019], [-96.644134, 40.834289]]]}"|NE|3110938P,3110939P,3110931P,3110933P,3110936P,311094P
3110939P|11D-2 Precinct|NE01|1954|1717|406.0|0.514041|"{""type"": ""Polygon"", ""coordinates"": [[[-96.644133, 40.838286], [-96.644134, 40.834289], [-96.65105, 40.834291], [-96.651051, 40.842562], [-96.644131, 40.842563999999996], [-96.644133, 40.838286]]]}"|NE|3110932P,3110938P,3110931P,3110942P,311093P,3110944P
3110938P|11E-7 Precinct|NE01|992|757|327.0|0.532736|"{""type"": ""Polygon"", ""coordinates"": [[[-96.644134, 40.833473], [-96.64413599999999, 40.828019], [-96.65372599999999, 40.828085], [-96.65364199999999, 40.835299], [-96.65105, 40.835296], [-96.65105, 40.834291], [-96.644134, 40.834289], [-96.644134, 40.833473]]]}"|NE|3110932P,3110939P,3110942P,3110933P,3110936P,3110945P,3110940P
3110936P|11E-1 Precinct|NE01|1394|1067|429.0|0.499853|"{""type"": ""Polygon"", ""coordinates"": [[[-96.64413599999999, 40.827847999999996], [-96.644145, 40.820758999999995], [-96.653663, 40.820803999999995], [-96.65372599999999, 40.828085], [-96.64413599999999, 40.828019], [-96.64413599999999, 40.827847999999996]]]}"|NE|3110932P,3110938P,3110935P,3110946P,3110933P,3110945P,3110940P
3110933P|11E-3 Precinct|NE01|1716|1469|460.0|0.534363|"{""type"": ""Polygon"", ""coordinates"": [[[-96.634585, 40.821089], [-96.634582, 40.820684], [-96.644145, 40.820758999999995], [-96.64413599999999, 40.828019], [-96.634564, 40.827959], [-96.634585, 40.821089]]]}"|NE|3110932P,3110938P,3110935P,3110934P,3110936P,311094P
