id|name|district_id|population|voting_population|total_votes|average_democrat_votes|geometry|state_id|neighbors
0900909-124|New Haven 23-01-10-92|CT03|5427|3869|3442.0|0.973745|"{""type"": ""Polygon"", ""coordinates"": [[[-72.956296, 41.310459], [-72.9534, 41.310083], [-72.953115, 41.308046], [-72.948247, 41.308254], [-72.947537, 41.310235999999996], [-72.950001, 41.310697999999995], [-72.951452, 41.310449], [-72.95004, 41.313437], [-72.94827, 41.313005], [-72.948622, 41.312214999999995], [-72.94460099999999, 41.311291], [-72.94241199999999, 41.316657], [-72.93921999999999, 41.315525], [-72.93991299999999, 41.314159], [-72.938654, 41.313728999999995], [-72.939465, 41.312033], [-72.938482, 41.311789999999995], [-72.939242, 41.310139], [-72.936988, 41.309594], [-72.93888799999999, 41.307030999999995], [-72.939227, 41.306146], [-72.945812, 41.305934], [-72.945533, 41.303971999999995], [-72.944617, 41.303035], [-72.94321099999999, 41.300515], [-72.94761299999999, 41.297988], [-72.94773099999999, 41.298054], [-72.94890699999999, 41.297472], [-72.95108499999999, 41.297261999999996], [-72.951424, 41.297768], [-72.95217099999999, 41.298153], [-72.95264399999999, 41.299434999999995], [-72.95500899999999, 41.300647999999995], [-72.956299, 41.301604999999995], [-72.95652, 41.302631], [-72.95687099999999, 41.303008999999996], [-72.95655599999999, 41.303909999999995], [-72.956739, 41.305261], [-72.956499, 41.30523], [-72.95627999999999, 41.304762], [-72.956076, 41.304786], [-72.955974, 41.305144], [-72.956251, 41.305676], [-72.95685399999999, 41.30552], [-72.957433, 41.306647999999996], [-72.957244, 41.307887], [-72.95695599999999, 41.308233], [-72.956822, 41.309338], [-72.95631, 41.310114], [-72.956296, 41.310459]]]}"|CT|0900909-190,0900909-094,0900909-091,0900909-100,0900909-089,0900909-126,0900909-127,0900909-128,0900909-130
0900909-123|New Haven 22-01-10-94|CT03|4128|3689|2663.0|0.946646|"{""type"": ""Polygon"", ""coordinates"": [[[-72.931313, 41.31152], [-72.93252, 41.312652], [-72.932166, 41.312698], [-72.932127, 41.312825], [-72.932347, 41.313224999999996], [-72.93444199999999, 41.321141], [-72.934794, 41.322323999999995], [-72.93506599999999, 41.322745], [-72.930178, 41.321619999999996], [-72.92924599999999, 41.321497], [-72.928946, 41.321597], [-72.926538, 41.316202], [-72.925707, 41.316238], [-72.925956, 41.319205], [-72.92589199999999, 41.321348], [-72.924267, 41.320947], [-72.923324, 41.320989999999995], [-72.923428, 41.319466999999996], [-72.925574, 41.311690999999996], [-72.926976, 41.312290999999995], [-72.928573, 41.312627], [-72.931602, 41.308417], [-72.933578, 41.308848999999995], [-72.931725, 41.311274], [-72.931313, 41.31152]]]}"|CT|0900909-100,0900909-088,0900909-089,0900909-122,0900909-119,0900909-118
0900909-122|New Haven 21-02-10-94|CT03|3472|2514|2479.0|0.970734|"{""type"": ""Polygon"", ""coordinates"": [[[-72.940787, 41.325797], [-72.940938, 41.326954], [-72.941232, 41.327652], [-72.942364, 41.32899], [-72.94085299999999, 41.330017], [-72.940264, 41.331309], [-72.939702, 41.332035], [-72.937889, 41.331916], [-72.937933, 41.329992], [-72.935158, 41.329944999999995], [-72.93513999999999, 41.330551], [-72.928529, 41.329194], [-72.92882399999999, 41.328255999999996], [-72.92688199999999, 41.327847], [-72.927718, 41.325596999999995], [-72.924769, 41.325058999999996], [-72.925832, 41.322407999999996], [-72.925956, 41.319205], [-72.925707, 41.316238], [-72.926538, 41.316202], [-72.928946, 41.321597], [-72.92924599999999, 41.321497], [-72.930178, 41.321619999999996], [-72.93506599999999, 41.322745], [-72.934794, 41.322323999999995], [-72.934004, 41.319421], [-72.935491, 41.319171999999995], [-72.935203, 41.320871], [-72.936026, 41.320923], [-72.935288, 41.322874999999996], [-72.938378, 41.323021999999995], [-72.939763, 41.323623], [-72.940525, 41.323547], [-72.94086899999999, 41.324633], [-72.940787, 41.325797]]]}"|CT|0900909-123,0900909-089,0900909-130,0900909-131,0900909-118,0900909-120
0900909-120|New Haven 20-02-10-94|CT03|4185|2862|2807.0|0.981159|"{""type"": ""Polygon"", ""coordinates"": [[[-72.938992, 41.335701], [-72.92489599999999, 41.334492999999995], [-72.92509799999999, 41.332629999999995], [-72.92688199999999, 41.327847], [-72.92882399999999, 41.328255999999996], [-72.928529, 41.329194], [-72.93513999999999, 41.330551], [-72.935158, 41.329944999999995], [-72.937933, 41.329992], [-72.937889, 41.331916], [-72.939702, 41.332035], [-72.939182, 41.3327], [-72.939233, 41.33529], [-72.940647, 41.335397], [-72.940562, 41.335817999999996], [-72.938992, 41.335701]]]}"|CT|0900909-122,0900909-131,0900909-118,0900909-039
0900909-119|New Haven 19-02-11-94|CT03|1715|1367|1154.0|0.87074|"{""type"": ""Polygon"", ""coordinates"": [[[-72.92330299999999, 41.320603], [-72.923373, 41.323217], [-72.923164, 41.324785], [-72.92231, 41.326744999999995], [-72.921446, 41.330684999999995], [-72.919963, 41.334149], [-72.913237, 41.333594], [-72.91252899999999, 41.333192], [-72.91890599999999, 41.319638], [-72.923295, 41.320251999999996], [-72.92330299999999, 41.320603]]]}"|CT|0900909-088,0900909-123,0900909-104,0900909-105,0900909-118,0900909-039,0900909-042,0900909-041
0900909-118|New Haven 19-01-10-94|CT03|2177|1677|1250.0|0.93658|"{""type"": ""Polygon"", ""coordinates"": [[[-72.923385, 41.322106999999995], [-72.923324, 41.320989999999995], [-72.924267, 41.320947], [-72.92589199999999, 41.321348], [-72.925832, 41.322407999999996], [-72.924769, 41.325058999999996], [-72.927718, 41.325596999999995], [-72.92509799999999, 41.332629999999995], [-72.92489599999999, 41.334492999999995], [-72.919963, 41.334149], [-72.921446, 41.330684999999995], [-72.92231, 41.326744999999995], [-72.923164, 41.324785], [-72.923385, 41.322106999999995]]]}"|CT|0900909-123,0900909-122,0900909-119,0900909-120,0900909-039,0900909-041
0900909-117|New Haven 18-11-97|CT03|3836|3099|2731.0|0.825179|"{""type"": ""Polygon"", ""coordinates"": [[[-72.89671, 41.255775], [-72.894598, 41.256305], [-72.893855, 41.25707], [-72.89343199999999, 41.258376999999996], [-72.89353299999999, 41.259496], [-72.894369, 41.261506999999995], [-72.896492, 41.264075999999996], [-72.898906, 41.266079999999995], [-72.89944299999999, 41.267013], [-72.902134, 41.268769], [-72.902774, 41.269031999999996], [-72.90379399999999, 41.268583], [-72.902906, 41.269079999999995], [-72.904215, 41.269805999999996], [-72.905749, 41.270365999999996], [-72.905124, 41.271584], [-72.904286, 41.27223], [-72.90419899999999, 41.272873], [-72.903643, 41.273447999999995], [-72.903092, 41.274573], [-72.903157, 41.275335], [-72.90396299999999, 41.276610999999995], [-72.90338799999999, 41.277172], [-72.903447, 41.277691], [-72.904849, 41.280527], [-72.905067, 41.281292], [-72.905867, 41.282252], [-72.90595499999999, 41.282700000000006], [-72.904007, 41.282700999999996], [-72.903832, 41.282001], [-72.900522, 41.282500999999996], [-72.900677, 41.284102], [-72.89873, 41.284400999999995], [-72.89736599999999, 41.284402], [-72.898457, 41.281903], [-72.899402, 41.280802], [-72.89952199999999, 41.280201999999996], [-72.897965, 41.279903], [-72.898517, 41.278433], [-72.895606, 41.278074], [-72.89634, 41.27474], [-72.89620099999999, 41.274502999999996], [-72.895457, 41.274201], [-72.892257, 41.273761], [-72.891989, 41.273254], [-72.890306, 41.272794], [-72.889793, 41.274063999999996], [-72.889538, 41.276326999999995], [-72.887473, 41.27618], [-72.88736999999999, 41.276061999999996], [-72.887106, 41.255151999999995], [-72.886832, 41.253924], [-72.887348, 41.253392999999996], [-72.887254, 41.252977], [-72.889203, 41.251048], [-72.891401, 41.251202], [-72.89237299999999, 41.250586999999996], [-72.89268799999999, 41.249753999999996], [-72.89290299999999, 41.24964], [-72.893776, 41.24995], [-72.894736, 41.249859], [-72.895027, 41.249735], [-72.895213, 41.249283999999996], [-72.896918, 41.248484999999995], [-72.899202, 41.248697], [-72.899787, 41.248273999999995], [-72.899576, 41.247501], [-72.899874, 41.246991], [-72.900682, 41.246513], [-72.90100199999999, 41.246452999999995], [-72.901235, 41.246865], [-72.903125, 41.247645], [-72.903627, 41.247744], [-72.904107, 41.247634], [-72.903903, 41.247958], [-72.904121, 41.248985], [-72.90388, 41.249265], [-72.903989, 41.249879], [-72.903779, 41.251262], [-72.90359099999999, 41.251583], [-72.902834, 41.252168], [-72.902782, 41.252981999999996], [-72.901851, 41.253392999999996], [-72.901175, 41.253988], [-72.90096299999999, 41.254858], [-72.90065, 41.255361], [-72.90033, 41.255486], [-72.89984199999999, 41.255238999999996], [-72.900453, 41.255358], [-72.900744, 41.255092999999995], [-72.900774, 41.254765], [-72.900425, 41.25447], [-72.899552, 41.254643], [-72.89879599999999, 41.255386], [-72.897966, 41.255358], [-72.89671, 41.255775]]]}"|CT|0900909-031,0900909-116
0900909-047|Hamden 11|CT03|4972|4169|3313.0|0.782851|"{""type"": ""Polygon"", ""coordinates"": [[[-72.963881, 41.359505999999996], [-72.96218499999999, 41.358985], [-72.96507199999999, 41.350935], [-72.965571, 41.350653], [-72.96785299999999, 41.350465], [-72.96798299999999, 41.350238999999995], [-72.967939, 41.349202], [-72.968187, 41.348549], [-72.96816, 41.347963], [-72.973153, 41.347454], [-72.974329, 41.350480999999995], [-72.974818, 41.352612], [-72.975225, 41.355449], [-72.975396, 41.359936999999995], [-72.974656, 41.363558], [-72.974108, 41.365274], [-72.967348, 41.377736999999996], [-72.963354, 41.384378], [-72.962294, 41.385765], [-72.96113199999999, 41.387937], [-72.957034, 41.392973], [-72.95487299999999, 41.394475], [-72.953622, 41.395548], [-72.95291, 41.396946], [-72.95352, 41.399743], [-72.944732, 41.40623], [-72.94256399999999, 41.407128], [-72.94285599999999, 41.406635], [-72.943804, 41.406053], [-72.94403, 41.405432999999995], [-72.942615, 41.402187999999995], [-72.942005, 41.401658999999995], [-72.939792, 41.400552999999995], [-72.94006, 41.39939], [-72.93884899999999, 41.393363], [-72.938802, 41.39216], [-72.937264, 41.385276], [-72.93592199999999, 41.385161], [-72.93234199999999, 41.385521], [-72.932842, 41.383908999999996], [-72.93467799999999, 41.381066], [-72.934099, 41.380849999999995], [-72.930218, 41.380275999999995], [-72.92953299999999, 41.380441], [-72.926979, 41.38032], [-72.925901, 41.380071], [-72.923614, 41.378886], [-72.921424, 41.377002999999995], [-72.915764, 41.374466], [-72.916277, 41.373885], [-72.919668, 41.368545], [-72.921801, 41.365797], [-72.924092, 41.365781999999996], [-72.92577299999999, 41.365553999999996], [-72.926965, 41.365168], [-72.928575, 41.364368], [-72.932064, 41.364892999999995], [-72.935413, 41.365826999999996], [-72.942194, 41.366994999999996], [-72.942168, 41.368237], [-72.942348, 41.368553], [-72.943282, 41.369116999999996], [-72.944165, 41.368455], [-72.94733099999999, 41.369549], [-72.94823699999999, 41.368158], [-72.952461, 41.368671], [-72.953423, 41.368564], [-72.955199, 41.367889999999996], [-72.956135, 41.367916], [-72.957989, 41.368798], [-72.958191, 41.369004], [-72.958409, 41.37018], [-72.959672, 41.370857], [-72.960588, 41.369934], [-72.96104799999999, 41.369236], [-72.96300699999999, 41.364159], [-72.964563, 41.359836], [-72.963881, 41.359505999999996]]]}"|CT|0900909-132,0900909-201,0900909-038,0900909-043,0900909-040,0900909-044,0900909-011,0900909-045
0900909-046|Hamden 10|CT03|3354|2642|2763.0|0.791927|"{""type"": ""Polygon"", ""coordinates"": [[[-72.902716, 41.351895], [-72.90279, 41.352385999999996], [-72.910701, 41.35462], [-72.910915, 41.354233], [-72.911563, 41.354113999999996], [-72.912627, 41.354898999999996], [-72.913093, 41.354394], [-72.912547, 41.355319], [-72.911759, 41.355984], [-72.914272, 41.356623], [-72.915565, 41.357245999999996], [-72.91883899999999, 41.357147], [-72.920349, 41.356415], [-72.921024, 41.356313], [-72.921724, 41.357329], [-72.923879, 41.358259], [-72.918999, 41.366189], [-72.918142, 41.366588], [-72.917565, 41.366442], [-72.91637399999999, 41.365331999999995], [-72.914695, 41.364931999999996], [-72.914579, 41.365248], [-72.908801, 41.364166], [-72.908928, 41.363391], [-72.907158, 41.362967999999995], [-72.905264, 41.362099], [-72.90437899999999, 41.363868], [-72.902312, 41.365066], [-72.899655, 41.364618], [-72.899624, 41.364726], [-72.893981, 41.3633], [-72.90115, 41.351607], [-72.902716, 41.351895]]]}"|CT|0900909-042,0900909-041,0900909-038,0900909-138,0900909-040
0900909-045|Hamden 9|CT03|4953|3853|3818.0|0.675748|"{""type"": ""Polygon"", ""coordinates"": [[[-72.922625, 41.408378], [-72.924002, 41.401353], [-72.92714099999999, 41.401444999999995], [-72.927838, 41.400996], [-72.92883599999999, 41.401387], [-72.92992199999999, 41.402243], [-72.930695, 41.402423999999996], [-72.931359, 41.402463], [-72.931865, 41.402187999999995], [-72.93557799999999, 41.402412999999996], [-72.936112, 41.400295], [-72.939792, 41.400552999999995], [-72.942005, 41.401658999999995], [-72.942615, 41.402187999999995], [-72.944029, 41.405651999999996], [-72.943804, 41.406053], [-72.94285599999999, 41.406635], [-72.94256399999999, 41.407128], [-72.94122999999999, 41.407391], [-72.93893, 41.408584], [-72.940152, 41.411224], [-72.95255999999999, 41.419374], [-72.950713, 41.427813], [-72.955248, 41.428925], [-72.96158, 41.432434], [-72.963487, 41.437542], [-72.96269199999999, 41.43873], [-72.96323799999999, 41.439405], [-72.958914, 41.443892999999996], [-72.95792, 41.445198], [-72.957824, 41.446602999999996], [-72.958139, 41.448837], [-72.957148, 41.450097], [-72.952548, 41.452897], [-72.951448, 41.454397], [-72.94904799999999, 41.455797], [-72.947448, 41.460097], [-72.948048, 41.464096999999995], [-72.940972, 41.46342], [-72.935943, 41.462699], [-72.926745, 41.460300000000004], [-72.918627, 41.459921], [-72.916935, 41.459711999999996], [-72.905303, 41.455034999999995], [-72.902143, 41.45398], [-72.900098, 41.452988], [-72.886667, 41.447956999999995], [-72.886752, 41.446145], [-72.887756, 41.445111], [-72.88933899999999, 41.444144], [-72.890934, 41.442611], [-72.892095, 41.440464999999996], [-72.892797, 41.438023], [-72.893498, 41.437166999999995], [-72.895585, 41.435488], [-72.89567199999999, 41.43579], [-72.896671, 41.436444], [-72.901145, 41.437047], [-72.90141899999999, 41.437273999999995], [-72.902228, 41.438652], [-72.903994, 41.439369], [-72.906323, 41.439132], [-72.909646, 41.438531999999995], [-72.908839, 41.436881], [-72.911658, 41.435941], [-72.91297399999999, 41.435192], [-72.914046, 41.433139], [-72.916789, 41.427028], [-72.919397, 41.423035], [-72.921301, 41.419779999999996], [-72.922645, 41.417966], [-72.921747, 41.412337], [-72.922625, 41.408378]]]}"|CT|0900909-047,0900909-044,0900909-037,0900909-011,0900909-159,0900909-022,0900909-019
0900909-044|Hamden 8|CT03|7126|6037|4565.0|0.731568|"{""type"": ""Polygon"", ""coordinates"": [[[-72.909333, 41.388301], [-72.910944, 41.389446], [-72.9154, 41.39069], [-72.914602, 41.37788], [-72.915517, 41.376646], [-72.91597399999999, 41.377153], [-72.916495, 41.378971], [-72.916679, 41.37849], [-72.916862, 41.378433], [-72.917046, 41.378600999999996], [-72.91690799999999, 41.379138999999995], [-72.917502, 41.380089], [-72.91828199999999, 41.379005], [-72.917655, 41.37873], [-72.91827099999999, 41.378445], [-72.91882799999999, 41.378526], [-72.920266, 41.376431], [-72.921424, 41.377002999999995], [-72.923614, 41.378886], [-72.925901, 41.380071], [-72.926979, 41.38032], [-72.92953299999999, 41.380441], [-72.930218, 41.380275999999995], [-72.934099, 41.380849999999995], [-72.93467799999999, 41.381066], [-72.932842, 41.383908999999996], [-72.93234199999999, 41.385521], [-72.93592199999999, 41.385161], [-72.937264, 41.385276], [-72.938802, 41.39216], [-72.93884899999999, 41.393363], [-72.94006, 41.39939], [-72.939792, 41.400552999999995], [-72.936112, 41.400295], [-72.93557799999999, 41.402412999999996], [-72.931865, 41.402187999999995], [-72.931359, 41.402463], [-72.930695, 41.402423999999996], [-72.92992199999999, 41.402243], [-72.92883599999999, 41.401387], [-72.927838, 41.400996], [-72.92714099999999, 41.401444999999995], [-72.924002, 41.401353], [-72.922871, 41.407342], [-72.921763, 41.411924], [-72.922645, 41.417966], [-72.921301, 41.419779999999996], [-72.919397, 41.423035], [-72.916789, 41.427028], [-72.913069, 41.435082], [-72.91229299999999, 41.435660999999996], [-72.909376, 41.436735999999996], [-72.90934299999999, 41.434203], [-72.90844899999999, 41.432593], [-72.90814, 41.431301], [-72.90954599999999, 41.42821], [-72.909442, 41.427195999999995], [-72.90884, 41.426100000000005], [-72.906739, 41.424637], [-72.906369, 41.424096999999996], [-72.905198, 41.42116], [-72.903708, 41.41675], [-72.90357399999999, 41.415558], [-72.903944, 41.414], [-72.912241, 41.403866], [-72.913117, 41.402156], [-72.91367699999999, 41.40022], [-72.90912999999999, 41.39945], [-72.909717, 41.398373], [-72.90975999999999, 41.397509], [-72.91054799999999, 41.396173], [-72.910443, 41.395393999999996], [-72.91019299999999, 41.395137999999996], [-72.909697, 41.394937], [-72.907505, 41.394625999999995], [-72.907063, 41.394383999999995], [-72.905912, 41.394234999999995], [-72.904456, 41.393791], [-72.90446399999999, 41.392806], [-72.904895, 41.390474], [-72.905892, 41.389177], [-72.90669299999999, 41.386021], [-72.907541, 41.386612], [-72.909333, 41.388301]]]}"|CT|0900909-047,0900909-040,0900909-037,0900909-045
0900909-043|Hamden 7|CT03|4034|3070|2766.0|0.777989|"{""type"": ""Polygon"", ""coordinates"": [[[-72.963088, 41.359217], [-72.964563, 41.359836], [-72.96104799999999, 41.369236], [-72.960588, 41.369934], [-72.959672, 41.370857], [-72.958409, 41.37018], [-72.958191, 41.369004], [-72.957989, 41.368798], [-72.956135, 41.367916], [-72.955199, 41.367889999999996], [-72.953423, 41.368564], [-72.952461, 41.368671], [-72.94823699999999, 41.368158], [-72.94733099999999, 41.369549], [-72.944165, 41.368455], [-72.943282, 41.369116999999996], [-72.942348, 41.368553], [-72.942168, 41.368237], [-72.942194, 41.366994999999996], [-72.935413, 41.365826999999996], [-72.932064, 41.364892999999995], [-72.928575, 41.364368], [-72.93269599999999, 41.36182], [-72.94721799999999, 41.355965], [-72.946293, 41.355457], [-72.948651, 41.352975], [-72.949107, 41.353031], [-72.949541, 41.353477999999996], [-72.949012, 41.353811], [-72.948803, 41.354174], [-72.949197, 41.354462], [-72.95266699999999, 41.353750999999995], [-72.953012, 41.353522999999996], [-72.95318499999999, 41.352691], [-72.954275, 41.350974], [-72.953447, 41.350682], [-72.953096, 41.350788], [-72.952069, 41.351822], [-72.951253, 41.352216], [-72.95091699999999, 41.352263], [-72.950615, 41.351459999999996], [-72.94940199999999, 41.351678], [-72.948634, 41.352246], [-72.946747, 41.352719], [-72.94545, 41.352666], [-72.94524899999999, 41.352095999999996], [-72.94500099999999, 41.351904], [-72.945388, 41.351315], [-72.94691499999999, 41.352001], [-72.947412, 41.351894], [-72.947726, 41.351605], [-72.94759499999999, 41.351425], [-72.944165, 41.349979], [-72.94426, 41.349810999999995], [-72.94328, 41.349475], [-72.944058, 41.348205], [-72.944955, 41.345980999999995], [-72.945697, 41.346227], [-72.946002, 41.346177], [-72.944587, 41.349272], [-72.94747199999999, 41.350501], [-72.94792799999999, 41.350519999999996], [-72.948107, 41.350370999999996], [-72.948584, 41.349182], [-72.94997599999999, 41.349813], [-72.95058399999999, 41.349924], [-72.950839, 41.349423], [-72.949904, 41.348915999999996], [-72.95023499999999, 41.348349999999996], [-72.952816, 41.349395], [-72.95280799999999, 41.349078], [-72.954669, 41.350162], [-72.957745, 41.35039], [-72.958643, 41.349078999999996], [-72.961255, 41.349007], [-72.96206, 41.346297], [-72.96278699999999, 41.346281], [-72.963323, 41.346515], [-72.964187, 41.346419], [-72.96446, 41.343787999999996], [-72.966134, 41.344905], [-72.96683999999999, 41.345434999999995], [-72.96758299999999, 41.346767], [-72.967832, 41.347905999999995], [-72.96816, 41.347963], [-72.968187, 41.348549], [-72.967939, 41.349202], [-72.96798299999999, 41.350238999999995], [-72.96785299999999, 41.350465], [-72.965571, 41.350653], [-72.96507199999999, 41.350935], [-72.96218499999999, 41.358985], [-72.963088, 41.359217]]]}"|CT|0900909-132,0900909-039,0900909-038,0900909-047
